driver_id,date,hours_driven,distance_km,overworked
112,1975-01-05,7,525,False
992,1992-03-29,7,447,False
897,2025-12-28,7,747,False
950,2021-05-09,7,586,False
602,2019-12-31,4,233,False
962,1985-01-22,7,514,False
397,2020-08-31,9,69,False
699,1985-06-16,14,290,True
607,2008-10-18,9,288,False
420,2018-06-15,8,333,False
846,2025-11-27,6,242,False
693,2007-11-08,5,199,False
184,2009-01-29,4,753,False
478,1994-09-06,10,516,False
127,2002-02-15,4,553,False
775,2011-05-16,8,163,False
886,1984-03-22,13,770,True
498,1983-05-09,10,275,False
812,2025-05-29,13,312,True
782,1992-09-07,10,107,False
239,1974-01-08,9,796,False
750,1993-06-19,13,362,True
514,1975-11-24,6,152,False
719,2003-06-04,8,323,False
469,2019-07-25,12,305,True
4,2020-02-17,13,156,True
819,1979-04-30,5,387,False
480,2006-08-28,9,94,False
324,2004-11-16,6,230,False
264,1980-12-28,11,247,True
428,2011-02-27,6,116,False
234,2019-09-12,5,343,False
564,1980-09-15,4,221,False
825,2025-09-03,7,520,False
461,2019-04-14,8,775,False
365,1984-02-27,6,186,False
408,1992-12-02,9,155,False
554,1991-03-15,9,796,False
139,1970-01-30,11,474,True
469,1983-04-09,14,756,True
528,2001-10-27,13,618,True
691,1977-08-23,6,555,False
859,1979-07-17,4,377,False
869,2012-01-11,10,644,False
101,1992-09-06,9,249,False
502,1991-06-08,6,397,False
988,2002-09-05,9,128,False
319,1996-03-27,4,577,False
232,1974-10-01,6,437,False
914,1987-07-30,12,59,True
325,2012-11-13,4,417,False
321,2011-04-09,12,124,True
522,2001-06-01,14,243,True
536,1997-03-05,5,431,False
952,1986-07-18,7,96,False
664,1983-11-20,12,431,True
406,2008-08-10,7,136,False
705,1977-12-30,13,406,True
963,1988-06-11,4,443,False
668,2012-02-09,13,260,True
627,2012-07-11,11,257,True
407,1984-05-31,5,701,False
749,1978-09-10,9,126,False
734,1987-04-01,8,257,False
538,2008-10-09,10,259,False
8,2016-03-18,7,128,False
427,2000-01-23,11,208,True
572,1977-08-29,10,550,False
752,1970-07-02,6,518,False
307,1975-01-13,6,584,False
316,2015-01-26,10,314,False
634,1979-09-21,14,152,True
119,2019-09-08,10,588,False
502,2007-03-10,10,120,False
927,1999-09-11,10,361,False
735,1992-01-09,5,482,False
613,1987-09-03,7,798,False
165,2023-07-05,8,635,False
827,1971-10-16,4,418,False
417,2004-02-13,10,634,False
32,1997-06-27,5,799,False
407,1986-09-18,14,250,True
669,2013-05-06,12,158,True
696,2012-04-08,11,424,True
867,2004-08-17,5,190,False
152,1985-11-02,10,296,False
684,2022-03-24,8,166,False
786,2018-02-19,12,516,True
527,2000-06-03,7,746,False
621,1985-03-16,4,176,False
909,1973-07-18,13,236,True
44,2014-03-07,10,757,False
679,1985-09-26,12,339,True
568,1995-07-02,4,220,False
105,1977-11-02,9,501,False
395,1970-01-03,5,756,False
273,1986-09-21,13,387,True
626,2010-04-07,8,546,False
961,2024-05-03,8,698,False
251,1970-09-13,14,133,True
834,2026-02-23,4,648,False
896,1997-10-26,6,150,False
397,1999-09-26,9,770,False
52,1994-07-07,8,659,False
959,2019-10-24,8,624,False
192,2014-04-17,11,526,True
906,2011-05-24,8,499,False
334,1995-11-27,10,340,False
497,2017-11-06,5,501,False
759,2011-07-09,7,74,False
383,1972-10-30,9,507,False
90,2014-04-24,14,167,True
839,1987-09-21,11,773,True
854,1989-03-01,8,244,False
448,2007-01-29,14,200,True
266,1974-01-30,11,338,True
903,2022-11-13,4,595,False
845,2012-12-20,14,406,True
658,1987-08-10,14,714,True
706,1993-05-19,7,516,False
966,1995-09-29,7,208,False
949,2014-12-13,4,712,False
160,1997-10-26,6,540,False
643,2011-07-16,8,731,False
945,1984-06-10,8,287,False
108,2012-12-31,13,444,True
376,1986-02-25,6,557,False
436,1977-11-15,5,749,False
704,1996-06-16,4,689,False
488,2017-09-23,8,595,False
224,1972-11-19,4,799,False
242,1972-09-20,10,133,False
992,2000-04-24,13,576,True
484,1983-01-24,6,94,False
643,1972-02-26,10,408,False
957,1991-11-04,11,519,True
194,1986-08-14,8,591,False
561,2005-04-19,13,588,True
800,1997-05-08,4,597,False
225,1972-10-26,6,130,False
357,1995-02-11,7,752,False
135,1977-06-15,14,247,True
209,1990-11-02,13,81,True
326,1992-11-18,12,262,True
450,1996-06-30,5,338,False
102,2000-06-03,12,755,True
215,1970-07-29,8,278,False
383,1971-03-27,4,799,False
784,2017-02-28,6,524,False
389,1987-12-13,13,611,True
455,2025-01-01,4,339,False
975,2013-07-14,4,547,False
928,1995-12-22,14,609,True
80,2004-03-17,9,715,False
695,1999-11-30,4,462,False
423,1981-10-02,11,675,True
95,2023-04-09,5,283,False
198,1979-11-25,13,740,True
61,1989-09-09,8,408,False
561,2006-08-05,14,304,True
821,1981-04-28,8,682,False
345,2015-04-30,12,452,True
134,1998-01-16,11,246,True
860,1970-01-10,12,326,True
786,1984-04-23,11,598,True
500,1971-10-05,13,673,True
13,2009-03-30,11,167,True
912,1975-03-23,9,202,False
86,1996-01-27,10,234,False
69,2014-06-08,7,520,False
162,2023-09-19,13,144,True
828,1982-07-07,6,194,False
149,1983-05-25,8,288,False
900,2024-09-03,11,783,True
438,1972-05-26,12,700,True
583,2006-08-21,14,794,True
499,1975-01-07,13,267,True
964,2010-04-03,10,402,False
650,2017-06-18,13,351,True
577,1995-02-18,12,676,True
614,1984-01-12,14,491,True
245,2009-06-11,7,570,False
93,1991-08-11,6,378,False
507,1983-04-04,13,408,True
103,2005-09-20,12,580,True
231,1986-08-14,14,628,True
801,2003-12-05,10,687,False
707,1994-06-03,10,707,False
683,2020-09-08,11,380,True
522,2020-02-11,6,655,False
543,1982-08-02,11,339,True
611,2015-10-19,13,433,True
188,2026-04-12,5,358,False
16,1988-05-07,8,86,False
394,2002-09-11,6,301,False
139,1997-08-05,4,149,False
347,1978-07-24,9,500,False
779,2021-04-23,7,483,False
186,1989-09-21,14,106,True
529,2016-10-15,10,465,False
651,2006-11-11,11,697,True
799,1975-04-28,9,335,False
453,1983-04-29,10,534,False
752,2019-02-26,8,416,False
800,2011-07-08,5,452,False
870,1973-03-16,10,714,False
36,1986-06-08,5,524,False
554,1996-02-10,6,292,False
669,1980-07-10,14,558,True
527,1973-01-04,13,409,True
643,1981-04-24,8,661,False
66,2020-11-07,12,318,True
726,1997-11-17,11,665,True
419,2002-11-17,4,444,False
952,2001-09-25,14,781,True
890,1985-05-23,11,604,True
94,1979-07-26,14,634,True
571,2015-09-14,6,285,False
976,2006-01-07,8,194,False
911,1998-08-06,11,797,True
148,1992-07-12,4,153,False
83,1992-10-09,6,360,False
364,1976-08-03,7,184,False
206,2003-01-31,14,172,True
944,1990-03-19,4,157,False
648,1990-02-16,9,552,False
938,1981-10-13,4,358,False
882,1983-05-19,14,788,True
657,2004-04-19,6,106,False
648,1997-05-02,14,82,True
872,2014-09-23,11,247,True
400,2009-10-08,13,771,True
147,2000-03-13,10,365,False
481,1973-04-06,8,240,False
805,1993-10-28,7,721,False
754,2018-10-18,11,753,True
989,2019-04-21,6,361,False
574,1986-12-12,7,565,False
673,2017-01-08,6,60,False
96,2001-10-10,14,510,True
884,2021-02-08,13,569,True
346,2001-09-04,11,453,True
633,1978-08-19,13,446,True
707,2016-11-11,6,74,False
983,1977-07-04,13,783,True
169,1979-09-08,12,532,True
683,2006-10-29,9,516,False
244,1972-12-21,11,468,True
34,2021-08-13,4,615,False
436,1990-11-02,10,345,False
529,1998-06-20,13,558,True
585,2010-06-03,13,554,True
609,2000-12-03,4,324,False
318,1998-06-27,7,73,False
115,1979-01-20,14,595,True
466,2014-12-25,7,521,False
469,1984-04-27,14,359,True
48,1975-11-23,4,54,False
458,2022-10-02,11,614,True
794,1976-09-01,11,71,True
107,1985-09-28,14,523,True
479,2003-01-26,5,429,False
814,1974-04-14,5,624,False
197,1981-06-29,5,633,False
54,1977-05-30,14,581,True
29,2004-02-19,13,360,True
975,1991-08-28,5,613,False
859,2012-10-01,5,267,False
920,1986-12-18,6,619,False
980,1976-06-06,5,600,False
189,1997-08-18,6,790,False
148,1991-10-16,13,78,True
399,2006-08-30,13,113,True
661,1998-05-16,5,497,False
115,1975-08-24,5,510,False
618,1979-06-29,7,341,False
807,1997-01-17,14,425,True
831,2011-06-08,7,87,False
930,1999-08-16,9,658,False
234,1998-02-25,12,118,True
930,2025-02-24,4,606,False
172,1996-03-20,5,731,False
517,1977-12-23,12,224,True
762,2007-05-20,13,246,True
200,2014-04-02,11,117,True
646,2001-01-13,13,480,True
472,1975-12-26,8,760,False
144,1981-06-27,14,294,True
918,1997-04-23,13,466,True
302,2014-12-10,14,100,True
107,2024-03-11,4,445,False
877,1997-08-18,14,772,True
263,2022-06-23,5,271,False
503,1999-03-18,6,688,False
628,1975-10-21,12,223,True
699,1973-12-16,11,746,True
735,2026-01-20,12,485,True
720,2002-04-24,6,79,False
808,1984-08-17,13,443,True
184,1972-03-25,6,246,False
29,2026-04-24,11,331,True
473,2011-12-14,13,103,True
945,1970-11-29,12,778,True
155,1982-05-15,7,373,False
711,1990-01-02,7,466,False
620,2011-11-29,9,279,False
223,2019-02-07,6,135,False
457,1973-08-20,12,717,True
915,1999-11-14,14,54,True
812,1996-06-11,13,440,True
40,1973-12-16,7,282,False
299,2008-03-13,5,681,False
643,2013-09-11,6,290,False
217,1999-07-17,4,467,False
194,2001-06-26,8,615,False
619,2018-08-02,7,135,False
277,1984-08-29,4,685,False
101,2012-12-25,13,449,True
884,2007-12-30,12,573,True
639,1977-04-16,4,330,False
501,1990-10-27,8,657,False
545,1979-04-08,6,779,False
581,1984-01-19,11,147,True
257,1991-08-19,5,666,False
615,1998-11-24,7,156,False
711,2023-12-15,4,315,False
540,1983-08-02,5,105,False
123,1974-07-19,6,753,False
342,1990-08-08,11,121,True
759,1972-11-14,12,485,True
687,2012-06-05,10,579,False
553,2024-01-02,6,175,False
468,1982-05-09,8,537,False
786,1998-12-10,10,666,False
227,1995-11-06,4,439,False
515,2016-11-07,6,695,False
575,1975-08-01,9,536,False
432,2010-01-26,13,557,True
816,2026-05-26,8,199,False
175,1988-11-08,11,503,True
173,2002-08-03,6,188,False
973,1974-08-16,7,639,False
436,2007-06-13,10,434,False
347,2005-07-07,4,250,False
316,1977-06-07,5,372,False
924,1971-03-06,12,327,True
228,2011-07-11,12,450,True
979,1979-09-04,9,106,False
599,1972-11-04,10,458,False
450,2013-12-20,13,311,True
247,2005-06-30,13,272,True
462,1993-05-16,10,268,False
866,1991-05-30,6,597,False
477,2004-09-15,12,141,True
329,2012-07-23,10,351,False
102,1994-11-06,4,587,False
36,2020-02-24,12,750,True
874,1979-01-20,6,163,False
303,2014-12-31,4,506,False
512,1977-12-22,9,239,False
445,2005-07-30,13,421,True
711,2012-02-03,7,84,False
281,1996-06-05,11,147,True
745,2004-05-09,6,56,False
787,2016-05-03,13,367,True
185,1977-01-20,7,727,False
106,1974-04-02,9,314,False
900,1996-03-23,9,201,False
769,2010-07-23,12,334,True
553,2007-06-03,5,372,False
843,2002-10-01,7,97,False
800,2023-10-23,5,281,False
723,2011-02-02,7,459,False
600,1999-06-30,5,309,False
377,1984-09-09,7,217,False
722,2023-07-08,14,210,True
829,1993-11-21,8,728,False
966,2001-07-01,5,354,False
681,2006-07-15,9,440,False
565,2004-11-18,6,744,False
557,2014-02-05,7,797,False
883,1987-04-05,14,652,True
349,1971-08-17,12,307,True
603,1981-01-22,4,269,False
522,1984-02-28,11,178,True
822,1988-08-06,9,289,False
628,1983-03-10,14,288,True
455,1991-06-11,13,565,True
427,1980-02-13,10,519,False
668,2006-02-07,9,159,False
585,2013-09-23,5,125,False
286,1991-02-26,10,780,False
87,2011-11-10,6,474,False
475,1982-05-04,4,115,False
505,1982-12-14,7,358,False
553,1980-12-16,6,60,False
498,2017-03-26,10,76,False
210,1981-05-19,6,784,False
314,1992-04-23,5,713,False
241,1984-11-21,4,130,False
916,2017-01-21,7,200,False
545,1976-11-20,7,303,False
947,1997-11-19,12,136,True
600,1983-07-22,7,325,False
71,1993-08-09,4,273,False
957,1973-06-03,14,473,True
197,2007-08-26,12,382,True
142,1974-01-11,6,545,False
219,2003-08-14,5,91,False
848,1984-08-03,7,51,False
423,1997-04-22,4,730,False
30,1984-08-31,12,691,True
147,2010-10-29,14,311,True
581,2021-12-30,13,441,True
944,1999-12-17,6,437,False
563,1980-01-25,10,61,False
63,1971-10-01,9,334,False
792,2024-05-30,9,222,False
652,1991-11-08,11,599,True
170,1991-09-16,10,239,False
149,1997-11-19,7,500,False
7,2003-10-06,5,602,False
668,1977-12-05,13,407,True
148,1983-01-27,14,609,True
437,1990-05-18,8,264,False
646,2019-10-02,6,751,False
581,1989-11-29,9,404,False
361,2007-06-05,10,450,False
619,1979-09-11,11,83,True
784,2016-11-02,11,669,True
140,2017-02-19,5,587,False
186,1985-01-06,10,66,False
487,1985-01-06,4,701,False
588,1985-05-31,14,700,True
365,2004-07-14,4,520,False
593,1993-12-28,14,548,True
620,2018-03-03,10,422,False
409,2018-06-29,12,299,True
894,1996-07-17,5,753,False
318,2017-11-08,4,654,False
810,2003-10-22,5,51,False
786,1992-09-22,9,663,False
71,1998-11-09,5,538,False
261,2004-02-20,6,110,False
569,2017-03-18,12,574,True
249,2008-02-07,8,166,False
810,2010-03-06,8,346,False
105,1985-08-12,8,91,False
777,2012-05-22,12,728,True
346,1986-12-01,14,757,True
150,2005-07-27,10,656,False
839,1994-05-04,7,130,False
700,2017-02-16,10,460,False
778,2015-11-23,8,300,False
559,2021-11-07,13,584,True
409,2006-04-27,13,531,True
836,1972-07-03,7,281,False
331,1983-03-10,9,408,False
472,2005-09-08,13,203,True
106,2008-01-23,7,601,False
196,2000-07-16,7,122,False
606,2011-03-07,7,365,False
250,2020-01-31,13,267,True
258,2002-10-01,11,86,True
749,2003-01-20,8,418,False
790,1974-09-05,7,520,False
196,1981-06-16,9,500,False
735,2001-01-18,9,497,False
846,1983-01-03,5,663,False
529,1972-09-09,4,162,False
174,1987-06-03,10,433,False
786,2001-05-08,9,53,False
702,1980-10-29,6,83,False
397,2008-09-17,6,406,False
839,2019-07-11,5,685,False
301,2023-11-25,9,660,False
264,2011-09-02,7,795,False
841,2024-04-20,9,716,False
249,1996-01-13,14,604,True
779,2003-06-22,12,411,True
450,1989-02-06,6,547,False
535,2023-09-28,8,144,False
874,1976-07-07,9,109,False
762,1970-06-01,10,524,False
499,1995-07-13,6,630,False
98,1992-12-18,13,123,True
358,1986-05-29,5,684,False
219,2007-08-19,7,475,False
395,1986-03-04,5,514,False
510,1971-11-19,6,766,False
473,1975-04-08,14,697,True
142,1977-12-11,11,726,True
405,1984-04-04,7,170,False
606,1993-03-24,11,692,True
298,1992-08-03,10,552,False
770,2004-04-08,5,360,False
182,2003-06-26,5,264,False
131,2013-08-16,7,242,False
26,1977-03-26,9,231,False
460,2004-08-10,5,669,False
993,1982-09-22,12,337,True
868,1986-11-06,9,493,False
178,2020-04-12,14,118,True
116,1974-12-06,13,122,True
162,1997-08-01,9,720,False
692,1983-11-24,7,283,False
122,1986-10-22,4,88,False
223,2011-03-23,12,287,True
569,1974-02-04,10,330,False
331,2010-01-16,13,522,True
194,2005-12-07,7,227,False
280,2015-01-25,13,242,True
131,2001-02-27,5,249,False
158,1979-06-16,7,101,False
641,1979-11-23,11,517,True
403,1990-05-07,12,504,True
804,1987-03-29,7,583,False
983,2022-07-10,13,438,True
100,2026-03-18,6,68,False
311,2014-06-19,7,737,False
916,1976-11-10,11,404,True
441,2007-08-18,12,211,True
765,2020-06-12,10,436,False
661,1997-05-12,8,383,False
492,1995-04-16,10,648,False
572,1999-06-18,8,401,False
695,1985-03-28,13,359,True
79,2018-05-03,14,511,True
971,2005-09-21,7,338,False
4,2022-03-23,12,540,True
416,1989-08-01,14,736,True
170,1973-07-08,8,201,False
334,2003-11-19,4,566,False
258,2002-08-05,9,659,False
334,2003-09-24,11,159,True
905,1984-08-27,5,239,False
226,1978-06-12,11,568,True
889,1998-08-31,5,388,False
1000,2016-12-25,5,349,False
902,1972-02-21,14,703,True
64,1986-08-20,14,404,True
632,2025-01-05,4,631,False
882,2009-01-26,12,589,True
724,1999-02-16,6,644,False
655,2002-03-26,12,100,True
406,2015-05-15,12,361,True
119,1971-03-07,13,159,True
502,2012-01-16,5,181,False
166,2010-01-13,5,760,False
554,1999-05-30,4,678,False
747,1986-10-12,12,302,True
53,2025-10-10,4,526,False
924,1978-02-08,10,427,False
13,2002-05-03,9,310,False
960,2003-09-09,4,147,False
632,2002-01-15,12,359,True
208,1983-07-08,14,140,True
93,1981-12-11,4,280,False
692,1984-03-13,9,279,False
304,1978-12-30,11,170,True
979,2013-03-05,6,482,False
709,1991-05-29,14,715,True
710,1979-03-17,5,268,False
360,1997-02-14,9,618,False
963,2016-07-07,6,322,False
214,2007-05-07,14,272,True
823,1994-10-30,10,382,False
399,2001-01-17,9,435,False
19,1986-05-24,11,184,True
481,1994-08-23,7,230,False
655,1997-02-12,13,106,True
795,1983-03-20,10,398,False
908,1981-11-30,6,509,False
83,1978-05-29,11,716,True
823,1996-02-25,5,428,False
438,1992-03-20,7,399,False
773,2021-06-08,10,587,False
421,2003-06-12,14,268,True
953,2025-08-31,6,216,False
467,1975-06-18,6,607,False
230,2025-05-05,5,348,False
914,1975-09-27,8,420,False
247,2025-07-14,5,155,False
347,2019-02-19,14,520,True
244,2007-09-14,11,708,True
747,1996-10-22,14,321,True
202,1977-04-27,14,563,True
967,1982-03-05,6,117,False
310,1977-07-21,6,617,False
303,2019-01-21,13,784,True
562,1993-03-31,11,222,True
921,1973-04-13,13,361,True
498,1975-11-22,10,538,False
293,1985-06-06,12,308,True
381,1989-02-19,5,581,False
892,1979-12-12,13,584,True
422,2017-01-21,11,438,True
426,2009-11-21,9,404,False
488,2004-05-06,14,458,True
993,2004-07-07,8,87,False
306,2026-05-10,12,158,True
413,1979-01-03,6,461,False
266,1994-12-17,12,622,True
950,1988-03-08,9,605,False
295,2006-12-15,10,183,False
288,1985-05-15,6,63,False
910,1986-06-15,10,697,False
741,2000-11-15,4,116,False
584,1994-10-22,13,344,True
489,1994-08-01,11,587,True
210,1983-03-27,11,396,True
31,2025-12-04,5,676,False
733,2001-12-15,6,575,False
210,2013-03-24,14,226,True
560,1991-02-01,11,293,True
389,1972-11-12,11,89,True
579,1995-10-16,11,442,True
669,2006-10-03,10,377,False
979,1980-08-01,5,116,False
18,1991-09-09,13,136,True
625,2003-04-28,14,464,True
477,1976-08-25,7,654,False
14,1988-05-25,4,462,False
968,1999-11-28,5,380,False
909,2006-07-27,9,614,False
857,1985-03-13,8,558,False
888,1989-11-01,9,579,False
207,2026-01-03,6,352,False
621,1992-06-19,13,323,True
550,1994-07-29,7,222,False
684,1984-02-18,12,411,True
500,1994-05-02,8,728,False
987,1971-05-16,9,357,False
737,1978-05-08,13,225,True
676,1987-05-17,6,402,False
61,2009-08-20,10,578,False
424,2015-09-09,5,680,False
202,1970-08-25,8,78,False
285,2005-05-09,6,384,False
428,1993-12-27,4,651,False
73,1998-11-23,8,453,False
763,2016-05-11,4,358,False
176,1973-10-11,4,304,False
429,2025-03-26,14,294,True
458,1995-06-29,6,198,False
812,2014-05-23,5,73,False
310,1979-11-27,9,498,False
985,1990-09-01,10,274,False
33,1995-09-22,10,670,False
631,2004-12-16,5,768,False
274,1985-06-25,8,66,False
638,1971-02-14,8,499,False
195,1999-12-14,12,575,True
783,1979-07-30,12,550,True
51,1995-08-02,13,159,True
448,2019-12-16,7,115,False
23,1971-10-15,12,628,True
494,1972-07-08,4,694,False
797,2009-05-01,4,571,False
778,2019-12-24,14,205,True
77,1990-04-23,12,551,True
278,2006-05-18,10,712,False
73,2015-10-30,13,482,True
614,2000-07-03,4,690,False
203,2018-08-03,5,144,False
718,1987-10-28,12,62,True
910,1972-01-27,5,644,False
573,1972-11-29,14,236,True
390,1977-03-09,13,179,True
458,1997-09-11,14,196,True
942,2018-11-07,4,360,False
318,2011-05-12,14,352,True
893,1982-07-30,7,428,False
633,1977-04-01,8,60,False
488,1980-06-13,6,790,False
619,2019-09-08,12,241,True
49,2024-12-14,8,337,False
909,1995-06-21,10,764,False
417,1999-01-31,6,120,False
340,2007-01-10,14,224,True
372,1998-10-06,14,108,True
205,1993-07-06,11,192,True
725,1998-06-07,14,419,True
668,2019-11-15,14,514,True
969,2023-01-29,5,247,False
392,2016-03-26,14,516,True
660,2003-05-22,5,791,False
102,2002-10-22,6,687,False
166,2014-10-21,5,242,False
941,1980-02-16,5,780,False
789,1994-06-12,13,629,True
738,1972-07-19,7,641,False
53,1992-07-30,12,310,True
426,2013-10-08,8,290,False
730,1986-01-13,10,589,False
433,1996-11-14,7,615,False
485,2011-06-04,6,91,False
445,1980-01-17,4,140,False
280,2026-01-29,11,467,True
574,2001-04-02,4,273,False
291,2022-07-22,9,420,False
223,1972-01-13,9,214,False
557,1987-12-21,14,396,True
550,2015-08-13,7,679,False
810,1986-09-15,13,672,True
497,2004-03-20,13,318,True
956,2001-10-24,13,82,True
665,1991-11-26,6,297,False
120,1991-10-22,6,632,False
859,1986-03-21,6,473,False
752,2019-09-13,5,722,False
676,1998-03-30,8,294,False
807,2022-08-05,14,236,True
610,1976-09-01,13,531,True
583,2010-05-14,5,66,False
985,1995-06-13,12,534,True
553,2019-04-09,14,481,True
719,2012-03-15,11,247,True
273,2009-01-06,8,670,False
866,1971-07-05,12,763,True
664,1984-05-20,11,83,True
7,1986-09-01,10,718,False
782,2026-03-28,10,301,False
67,1998-03-23,11,261,True
539,1972-07-08,11,573,True
108,1973-12-05,9,147,False
903,2009-12-22,12,765,True
363,1987-05-20,6,655,False
658,1993-12-05,13,221,True
25,2021-03-08,13,191,True
214,2011-02-14,14,547,True
582,1981-08-03,11,762,True
411,1972-12-04,14,521,True
482,1984-12-06,5,748,False
111,2017-05-31,10,52,False
973,2021-05-21,6,75,False
467,2001-11-01,4,467,False
18,2021-06-05,12,291,True
333,2011-12-14,12,371,True
891,2014-01-03,4,359,False
229,2020-09-28,8,411,False
836,2013-03-01,11,437,True
67,1981-06-30,10,212,False
671,1977-09-06,4,122,False
513,1995-03-15,8,60,False
837,1984-01-16,5,788,False
598,1995-06-16,9,557,False
36,1987-12-31,12,437,True
493,2001-10-02,13,418,True
94,2000-03-20,9,61,False
817,1994-01-03,6,626,False
130,1973-04-30,4,333,False
849,1981-06-07,11,278,True
802,2002-05-16,6,557,False
766,1979-02-26,4,384,False
860,1972-05-31,11,753,True
983,1973-02-17,14,149,True
7,1985-01-11,5,678,False
897,2000-02-29,9,529,False
785,1981-01-07,5,447,False
384,1989-10-05,10,470,False
26,2020-07-31,12,386,True
103,2007-10-17,7,194,False
5,2007-06-11,12,658,True
681,1976-04-04,7,186,False
393,2000-11-09,8,298,False
836,2009-04-18,4,753,False
243,1970-02-17,4,214,False
699,2018-09-13,10,63,False
12,1989-03-27,14,486,True
115,1978-02-16,10,328,False
913,2011-09-18,13,707,True
461,1982-12-15,4,643,False
209,1977-07-28,6,626,False
780,1992-08-23,13,85,True
824,2018-05-13,9,461,False
489,1972-02-12,5,71,False
42,1993-01-01,7,358,False
489,2010-08-01,7,521,False
408,1983-12-30,4,486,False
343,2009-01-23,4,800,False
295,1992-12-18,12,149,True
911,1985-06-19,6,153,False
519,2016-11-30,13,693,True
17,2002-12-09,6,106,False
552,1974-05-27,5,684,False
214,1985-01-02,11,152,True
756,1971-11-08,10,509,False
781,2003-02-25,12,530,True
842,2005-08-03,8,726,False
535,1989-02-21,8,431,False
262,1970-04-19,8,340,False
792,1994-11-20,8,235,False
656,2016-08-24,11,224,True
609,1991-08-30,11,379,True
539,1971-12-04,8,585,False
427,1998-08-21,12,420,True
83,1976-05-29,12,504,True
767,1970-09-06,10,482,False
837,2022-09-23,7,477,False
412,1971-01-28,9,461,False
672,1991-02-11,7,447,False
283,2015-06-28,10,397,False
330,1980-10-16,4,235,False
512,2004-02-14,8,144,False
848,2018-09-04,12,738,True
309,2009-09-14,13,689,True
785,1992-06-20,8,683,False
4,2013-07-03,5,513,False
231,1980-04-25,8,325,False
981,2013-05-23,10,205,False
726,1975-09-14,10,125,False
123,2026-02-28,5,104,False
950,2026-01-13,8,467,False
188,1991-07-15,7,595,False
725,1975-10-30,4,673,False
615,1986-08-16,11,187,True
497,2023-12-04,9,306,False
68,2021-08-30,7,227,False
456,2008-08-30,10,774,False
711,2026-05-29,5,743,False
133,1990-01-13,5,639,False
70,1997-06-01,12,125,True
965,2000-01-13,13,403,True
256,2022-06-06,4,189,False
846,1984-07-18,8,532,False
664,1987-10-23,12,416,True
540,2015-10-06,5,189,False
3,2025-07-16,4,95,False
955,2015-05-13,7,300,False
961,1979-08-06,4,654,False
304,2011-07-29,14,134,True
867,2022-11-22,8,346,False
176,1991-06-28,6,86,False
711,2020-02-20,13,201,True
655,1993-03-31,8,259,False
505,2004-04-28,12,298,True
457,2002-11-22,9,635,False
181,2021-12-21,4,643,False
96,2021-05-15,6,328,False
84,2022-01-31,9,156,False
671,1986-01-02,12,762,True
175,2004-05-18,11,192,True
478,1982-07-20,6,143,False
447,2000-02-22,8,75,False
880,1971-11-28,11,373,True
594,1998-07-29,13,589,True
250,2022-06-20,14,139,True
896,2002-04-10,7,311,False
549,2000-02-28,8,204,False
825,1976-11-24,13,297,True
632,2013-07-22,9,264,False
383,1970-10-11,12,455,True
142,2002-07-18,11,799,True
190,1986-11-05,10,697,False
723,1993-08-27,12,68,True
361,2016-03-31,8,651,False
358,2021-11-27,14,504,True
409,2013-10-04,5,503,False
285,1999-09-23,14,253,True
941,2011-06-03,6,436,False
126,2022-09-11,7,167,False
675,1998-06-07,5,610,False
690,2010-06-15,5,302,False
530,1990-04-19,11,456,True
873,1972-06-26,13,279,True
147,2018-06-18,10,693,False
327,1992-08-02,10,205,False
741,1974-08-24,4,503,False
342,1989-02-10,4,538,False
869,1978-12-03,12,383,True
380,1972-11-25,5,118,False
251,1983-03-04,11,711,True
345,1983-09-30,10,126,False
238,1971-05-11,6,61,False
203,2016-02-03,5,450,False
40,1980-05-27,10,504,False
449,2023-04-27,5,255,False
773,2000-02-04,14,154,True
815,2022-06-24,7,439,False
989,2023-10-18,14,449,True
229,1988-12-09,6,452,False
518,1989-01-11,10,227,False
259,1988-03-26,9,516,False
929,2006-04-07,4,707,False
121,1977-12-30,6,197,False
321,1997-03-11,5,357,False
156,1976-12-26,11,81,True
656,1970-11-06,4,73,False
664,1976-07-19,14,394,True
536,2024-12-30,11,685,True
688,1979-09-24,4,339,False
998,1970-05-17,9,522,False
58,1999-12-22,6,339,False
772,2004-10-22,14,357,True
406,1984-12-25,6,631,False
693,1978-11-12,10,84,False
992,2024-12-17,13,134,True
467,1999-10-10,10,452,False
363,1999-12-28,12,512,True
297,1975-11-23,6,568,False
598,2006-08-24,14,269,True
201,1999-08-10,12,767,True
235,2025-05-22,11,779,True
932,2021-11-16,8,634,False
658,1999-03-24,5,363,False
382,1983-12-28,12,665,True
999,1985-05-06,6,321,False
18,1983-04-20,14,467,True
79,1978-02-17,8,397,False
419,1984-10-12,10,129,False
637,1999-10-02,6,359,False
863,2008-10-22,5,540,False
625,1978-08-22,7,507,False
551,2020-10-19,7,747,False
86,2005-11-26,9,211,False
493,1987-10-10,4,653,False
739,1992-11-22,9,158,False
165,2026-02-16,10,375,False
892,1990-01-28,9,275,False
415,2000-04-26,13,795,True
266,1989-10-10,8,318,False
523,1973-12-22,7,720,False
130,1983-01-26,9,683,False
594,1998-07-20,14,441,True
7,2018-07-16,9,391,False
579,2016-12-10,14,399,True
359,1977-10-03,11,336,True
32,2011-11-02,9,370,False
425,1981-07-26,9,335,False
702,2005-09-22,6,363,False
